engine_id,true_rul,is_anomaly,membership_healthy,membership_anomaly,membership_strength,uncertainty,priority,hard_label
24,64,1,0.5357931,0.46420687,0.5357931,0.46420687,MONITOR,1
24,63,1,0.5204122,0.47958782,0.5204122,0.4795878,MONITOR,1
24,62,1,0.5173618,0.48263818,0.5173618,0.48263818,MONITOR,1
24,61,1,0.5195611,0.48043892,0.5195611,0.4804389,MONITOR,1
24,60,1,0.5032254,0.4967746,0.5032254,0.4967746,MONITOR,1
24,59,1,0.48523107,0.5147689,0.5147689,0.4852311,WARNING,0
24,58,1,0.4628123,0.5371877,0.5371877,0.4628123,WARNING,0
24,57,1,0.4833937,0.5166063,0.5166063,0.48339373,WARNING,0
24,56,1,0.46465203,0.535348,0.535348,0.464652,WARNING,0
24,55,1,0.4423673,0.55763274,0.55763274,0.44236726,WARNING,0
24,54,1,0.44130757,0.5586924,0.5586924,0.4413076,WARNING,0
24,53,1,0.42406625,0.57593375,0.57593375,0.42406625,WARNING,0
24,52,1,0.43543798,0.56456196,0.56456196,0.43543804,WARNING,0
24,51,1,0.4374653,0.56253475,0.56253475,0.43746525,WARNING,0
24,50,1,0.42128474,0.57871526,0.57871526,0.42128474,WARNING,0
24,49,1,0.41003916,0.5899608,0.5899608,0.4100392,WARNING,0
24,48,1,0.37926316,0.62073684,0.62073684,0.37926316,WARNING,0
24,47,1,0.3690017,0.6309983,0.6309983,0.3690017,WARNING,0
24,46,1,0.34203508,0.6579649,0.6579649,0.3420351,WARNING,0
24,45,1,0.3200734,0.67992663,0.67992663,0.32007337,WARNING,0
24,44,1,0.3287791,0.67122096,0.67122096,0.32877904,WARNING,0
24,43,1,0.31354755,0.6864525,0.6864525,0.3135475,WARNING,0
24,42,1,0.3111998,0.6888002,0.6888002,0.31119978,WARNING,0
24,41,1,0.29890275,0.7010972,0.7010972,0.2989028,WARNING,0
24,40,1,0.2905841,0.7094159,0.7094159,0.2905841,WARNING,0
24,39,1,0.29189935,0.7081006,0.7081006,0.29189938,WARNING,0
24,38,1,0.29725426,0.7027458,0.7027458,0.2972542,WARNING,0
24,37,1,0.29338852,0.7066115,0.7066115,0.2933885,WARNING,0
24,36,1,0.2846578,0.71534216,0.71534216,0.28465784,WARNING,0
24,35,1,0.26529577,0.7347042,0.7347042,0.2652958,WARNING,0
24,34,1,0.26246586,0.7375341,0.7375341,0.2624659,WARNING,0
24,33,1,0.2557374,0.74426264,0.74426264,0.25573736,WARNING,0
24,32,1,0.2514636,0.7485364,0.7485364,0.2514636,WARNING,0
24,31,1,0.25177032,0.7482297,0.7482297,0.25177032,WARNING,0
24,30,1,0.25351766,0.7464823,0.7464823,0.2535177,WARNING,0
24,29,1,0.25908184,0.7409181,0.7409181,0.2590819,WARNING,0
24,28,1,0.25718313,0.74281687,0.74281687,0.25718313,WARNING,0
24,27,1,0.25983006,0.74016994,0.74016994,0.25983006,WARNING,0
24,26,1,0.26643473,0.73356533,0.73356533,0.26643467,WARNING,0
24,25,1,0.26531315,0.7346869,0.7346869,0.2653131,WARNING,0
24,24,1,0.2712499,0.72875017,0.72875017,0.27124983,WARNING,0
24,23,1,0.27859288,0.7214071,0.7214071,0.27859288,WARNING,0
24,22,1,0.2734114,0.7265886,0.7265886,0.2734114,WARNING,0
24,21,1,0.28115565,0.7188443,0.7188443,0.2811557,WARNING,0
24,20,1,0.28354806,0.7164519,0.7164519,0.28354812,WARNING,0
24,19,1,0.28996035,0.7100397,0.7100397,0.28996032,WARNING,0
24,18,1,0.2926436,0.70735645,0.70735645,0.29264355,WARNING,0
24,17,1,0.29073372,0.7092663,0.7092663,0.2907337,WARNING,0
24,16,1,0.29245582,0.70754415,0.70754415,0.29245585,WARNING,0
24,15,1,0.2945652,0.7054348,0.7054348,0.2945652,WARNING,0
24,14,1,0.29829237,0.7017076,0.7017076,0.2982924,WARNING,0
24,13,1,0.30194387,0.6980561,0.6980561,0.3019439,WARNING,0
24,12,1,0.30707967,0.69292027,0.69292027,0.30707973,WARNING,0
24,11,1,0.30467257,0.6953274,0.6953274,0.3046726,WARNING,0
24,10,1,0.3102572,0.68974274,0.68974274,0.31025726,WARNING,0
24,9,1,0.3142529,0.6857471,0.6857471,0.3142529,WARNING,0
24,8,1,0.30978364,0.6902164,0.6902164,0.30978358,WARNING,0
24,7,1,0.3119609,0.68803906,0.68803906,0.31196094,WARNING,0
24,6,1,0.31249517,0.68750477,0.68750477,0.31249523,WARNING,0
24,5,1,0.31361255,0.6863874,0.6863874,0.31361258,WARNING,0
24,4,1,0.3152002,0.68479985,0.68479985,0.31520015,WARNING,0
24,3,1,0.32054383,0.6794562,0.6794562,0.32054383,WARNING,0
24,2,1,0.32514024,0.67485976,0.67485976,0.32514024,WARNING,0
24,1,1,0.32532346,0.67467654,0.67467654,0.32532346,WARNING,0
24,0,1,0.3250798,0.6749202,0.6749202,0.3250798,WARNING,0
30,143,0,0.6737732,0.3262268,0.6737732,0.32622677,MONITOR,1
30,142,0,0.67074656,0.3292535,0.67074656,0.32925344,MONITOR,1
30,141,0,0.6703155,0.3296845,0.6703155,0.3296845,MONITOR,1
30,140,0,0.6708296,0.3291704,0.6708296,0.3291704,MONITOR,1
30,139,0,0.67445296,0.32554707,0.67445296,0.32554704,MONITOR,1
30,138,0,0.67214215,0.32785788,0.67214215,0.32785785,MONITOR,1
30,137,0,0.6734347,0.32656536,0.6734347,0.32656533,MONITOR,1
30,136,0,0.6732551,0.32674488,0.6732551,0.3267449,MONITOR,1
30,135,0,0.67378414,0.32621583,0.67378414,0.32621586,MONITOR,1
30,134,0,0.6775257,0.32247436,0.6775257,0.3224743,MONITOR,1
30,133,0,0.67578095,0.3242191,0.67578095,0.32421905,MONITOR,1
30,132,0,0.6751321,0.32486796,0.6751321,0.3248679,MONITOR,1
30,131,0,0.6745312,0.32546878,0.6745312,0.32546878,MONITOR,1
30,130,0,0.6748507,0.32514933,0.6748507,0.3251493,MONITOR,1
30,129,0,0.67332387,0.3266761,0.67332387,0.32667613,MONITOR,1
30,128,0,0.6755463,0.32445374,0.6755463,0.3244537,MONITOR,1
30,127,0,0.6778573,0.32214278,0.6778573,0.32214272,MONITOR,1
30,126,0,0.6768467,0.3231533,0.6768467,0.32315332,MONITOR,1
30,125,0,0.6756465,0.3243535,0.6756465,0.32435352,MONITOR,1
30,124,1,0.6766268,0.3233732,0.6766268,0.3233732,MONITOR,1
30,123,1,0.6794677,0.32053232,0.6794677,0.32053232,MONITOR,1
30,122,1,0.6770984,0.3229016,0.6770984,0.3229016,MONITOR,1
30,121,1,0.679046,0.320954,0.679046,0.32095402,MONITOR,1
30,120,1,0.68014526,0.31985474,0.68014526,0.31985474,MONITOR,1
30,119,1,0.68088305,0.31911695,0.68088305,0.31911695,MONITOR,1
30,118,1,0.68344104,0.31655896,0.68344104,0.31655896,MONITOR,1
30,117,1,0.6843768,0.31562325,0.6843768,0.31562322,MONITOR,1
30,116,1,0.68612874,0.31387123,0.68612874,0.31387126,MONITOR,1
30,115,1,0.6860107,0.31398925,0.6860107,0.31398928,MONITOR,1
30,114,1,0.6886477,0.31135237,0.6886477,0.3113523,MONITOR,1
30,113,1,0.6882794,0.31172055,0.6882794,0.3117206,MONITOR,1
30,112,1,0.69205546,0.3079446,0.69205546,0.30794454,MONITOR,1
30,111,1,0.69351494,0.30648503,0.69351494,0.30648506,MONITOR,1
30,110,1,0.69485193,0.30514812,0.69485193,0.30514807,MONITOR,1
30,109,1,0.6952162,0.30478376,0.6952162,0.30478382,MONITOR,1
30,108,1,0.69684,0.30316,0.69684,0.30316,MONITOR,1
30,107,1,0.6941707,0.30582932,0.6941707,0.3058293,MONITOR,1
30,106,1,0.68898475,0.31101522,0.68898475,0.31101525,MONITOR,1
30,105,1,0.6847857,0.31521422,0.6847857,0.31521428,MONITOR,1
30,104,1,0.6863286,0.31367144,0.6863286,0.3136714,MONITOR,1
30,103,1,0.6880289,0.3119711,0.6880289,0.31197113,MONITOR,1
30,102,1,0.6893832,0.31061682,0.6893832,0.3106168,MONITOR,1
30,101,1,0.69394505,0.3060549,0.69394505,0.30605495,MONITOR,1
30,100,1,0.69258106,0.30741897,0.69258106,0.30741894,MONITOR,1
30,99,1,0.6944518,0.3055482,0.6944518,0.3055482,MONITOR,1
30,98,1,0.69166034,0.30833966,0.69166034,0.30833966,MONITOR,1
30,97,1,0.6923041,0.30769593,0.6923041,0.30769593,MONITOR,1
30,96,1,0.69635165,0.30364835,0.69635165,0.30364835,MONITOR,1
30,95,1,0.7016256,0.29837438,0.7016256,0.2983744,NORMAL,1
30,94,1,0.7064909,0.2935091,0.7064909,0.29350913,NORMAL,1
30,93,1,0.7110676,0.2889324,0.7110676,0.28893238,NORMAL,1
30,92,1,0.7117328,0.2882672,0.7117328,0.2882672,NORMAL,1
30,91,1,0.70959526,0.2904047,0.70959526,0.29040474,NORMAL,1
30,90,1,0.70998937,0.29001063,0.70998937,0.29001063,NORMAL,1
30,89,1,0.7124095,0.28759053,0.7124095,0.2875905,NORMAL,1
30,88,1,0.713479,0.28652096,0.713479,0.28652102,NORMAL,1
30,87,1,0.7239494,0.27605066,0.7239494,0.27605063,NORMAL,1
30,86,1,0.7249159,0.27508405,0.7249159,0.27508408,NORMAL,1
30,85,1,0.726388,0.27361205,0.726388,0.27361202,NORMAL,1
30,84,1,0.73189294,0.26810706,0.73189294,0.26810706,NORMAL,1
30,83,1,0.7449156,0.25508448,0.7449156,0.2550844,NORMAL,1
30,82,1,0.74001616,0.25998378,0.74001616,0.25998384,NORMAL,1
30,81,1,0.7489934,0.2510066,0.7489934,0.2510066,NORMAL,1
30,80,1,0.74661577,0.25338423,0.74661577,0.25338423,NORMAL,1
30,79,1,0.74724317,0.25275683,0.74724317,0.25275683,NORMAL,1
30,78,1,0.7457462,0.25425383,0.7457462,0.2542538,NORMAL,1
30,77,1,0.74451655,0.25548342,0.74451655,0.25548345,NORMAL,1
30,76,1,0.74727976,0.2527203,0.74727976,0.25272024,NORMAL,1
30,75,1,0.740137,0.25986305,0.740137,0.25986302,NORMAL,1
30,74,1,0.73609674,0.2639033,0.73609674,0.26390326,NORMAL,1
30,73,1,0.7420701,0.25792995,0.7420701,0.25792992,NORMAL,1
30,72,1,0.7380454,0.26195464,0.7380454,0.2619546,NORMAL,1
30,71,1,0.74927235,0.25072765,0.74927235,0.25072765,NORMAL,1
30,70,1,0.74345136,0.2565486,0.74345136,0.25654864,NORMAL,1
30,69,1,0.74128,0.25871995,0.74128,0.25871998,NORMAL,1
30,68,1,0.7368177,0.26318222,0.7368177,0.26318228,NORMAL,1
30,67,1,0.72885364,0.2711464,0.72885364,0.27114636,NORMAL,1
30,66,1,0.719532,0.28046796,0.719532,0.280468,NORMAL,1
30,65,1,0.7049168,0.29508325,0.7049168,0.29508322,NORMAL,1
30,64,1,0.6940116,0.30598834,0.6940116,0.30598837,MONITOR,1
30,63,1,0.6851028,0.3148971,0.6851028,0.31489718,MONITOR,1
30,62,1,0.66496056,0.33503944,0.66496056,0.33503944,MONITOR,1
30,61,1,0.6736861,0.32631385,0.6736861,0.3263139,MONITOR,1
30,60,1,0.6609731,0.33902696,0.6609731,0.33902693,MONITOR,1
30,59,1,0.6549536,0.34504634,0.6549536,0.3450464,MONITOR,1
30,58,1,0.640595,0.35940498,0.640595,0.35940498,MONITOR,1
30,57,1,0.6378457,0.36215428,0.6378457,0.3621543,MONITOR,1
30,56,1,0.6236843,0.37631574,0.6236843,0.3763157,MONITOR,1
30,55,1,0.58194,0.41806003,0.58194,0.41806,MONITOR,1
30,54,1,0.55028594,0.449714,0.55028594,0.44971406,MONITOR,1
30,53,1,0.552755,0.44724503,0.552755,0.447245,MONITOR,1
30,52,1,0.5438835,0.45611653,0.5438835,0.4561165,MONITOR,1
30,51,1,0.51976377,0.48023623,0.51976377,0.48023623,MONITOR,1
30,50,1,0.51033705,0.48966292,0.51033705,0.48966295,MONITOR,1
30,49,1,0.48486596,0.51513404,0.51513404,0.48486596,WARNING,0
30,48,1,0.46155965,0.53844035,0.53844035,0.46155965,WARNING,0
30,47,1,0.4415305,0.55846953,0.55846953,0.44153047,WARNING,0
30,46,1,0.42623588,0.57376415,0.57376415,0.42623585,WARNING,0
30,45,1,0.39404148,0.6059585,0.6059585,0.39404148,WARNING,0
30,44,1,0.39662784,0.60337216,0.60337216,0.39662784,WARNING,0
30,43,1,0.36895946,0.6310405,0.6310405,0.3689595,WARNING,0
30,42,1,0.34259555,0.6574045,0.6574045,0.34259552,WARNING,0
30,41,1,0.32363814,0.6763618,0.6763618,0.3236382,WARNING,0
30,40,1,0.30173194,0.69826806,0.69826806,0.30173194,WARNING,0
30,39,1,0.30247393,0.69752604,0.69752604,0.30247396,WARNING,0
30,38,1,0.3004376,0.6995624,0.6995624,0.30043763,WARNING,0
30,37,1,0.3017037,0.6982963,0.6982963,0.3017037,WARNING,0
30,36,1,0.28930286,0.7106972,0.7106972,0.28930283,WARNING,0
30,35,1,0.27561787,0.72438216,0.72438216,0.27561784,WARNING,0
30,34,1,0.2654125,0.73458743,0.73458743,0.26541257,WARNING,0
30,33,1,0.26570448,0.7342955,0.7342955,0.2657045,WARNING,0
30,32,1,0.25085843,0.74914163,0.74914163,0.25085837,WARNING,0
30,31,1,0.2509303,0.7490697,0.7490697,0.2509303,WARNING,0
30,30,1,0.25515544,0.74484456,0.74484456,0.25515544,WARNING,0
30,29,1,0.25808072,0.7419192,0.7419192,0.25808078,WARNING,0
30,28,1,0.26479506,0.7352049,0.7352049,0.26479512,WARNING,0
30,27,1,0.26384214,0.7361579,0.7361579,0.2638421,WARNING,0
30,26,1,0.26668352,0.73331654,0.73331654,0.26668346,WARNING,0
30,25,1,0.26868412,0.7313159,0.7313159,0.2686841,WARNING,0
30,24,1,0.2710438,0.72895616,0.72895616,0.27104384,WARNING,0
30,23,1,0.27806118,0.7219388,0.7219388,0.2780612,WARNING,0
30,22,1,0.28295302,0.71704704,0.71704704,0.28295296,WARNING,0
30,21,1,0.28115955,0.7188404,0.7188404,0.28115958,WARNING,0
30,20,1,0.28383696,0.7161631,0.7161631,0.2838369,WARNING,0
30,19,1,0.28784117,0.7121588,0.7121588,0.2878412,WARNING,0
30,18,1,0.29276866,0.70723134,0.70723134,0.29276866,WARNING,0
30,17,1,0.29670915,0.7032909,0.7032909,0.29670912,WARNING,0
30,16,1,0.29853144,0.7014685,0.7014685,0.29853147,WARNING,0
30,15,1,0.2986201,0.7013799,0.7013799,0.2986201,WARNING,0
30,14,1,0.2975119,0.7024881,0.7024881,0.29751188,WARNING,0
30,13,1,0.30208883,0.69791114,0.69791114,0.30208886,WARNING,0
30,12,1,0.3009387,0.69906133,0.69906133,0.30093867,WARNING,0
30,11,1,0.30441806,0.695582,0.695582,0.30441803,WARNING,0
30,10,1,0.3068973,0.6931027,0.6931027,0.30689728,WARNING,0
30,9,1,0.3089789,0.69102114,0.69102114,0.30897886,WARNING,0
30,8,1,0.3112535,0.6887465,0.6887465,0.3112535,WARNING,0
30,7,1,0.31168097,0.688319,0.688319,0.31168097,WARNING,0
30,6,1,0.3134331,0.6865669,0.6865669,0.3134331,WARNING,0
30,5,1,0.3153225,0.68467754,0.68467754,0.31532246,WARNING,0
30,4,1,0.3185997,0.68140024,0.68140024,0.31859976,WARNING,0
30,3,1,0.3175234,0.6824766,0.6824766,0.31752342,WARNING,0
30,2,1,0.3193716,0.68062836,0.68062836,0.31937164,WARNING,0
30,1,1,0.3218367,0.67816323,0.67816323,0.32183677,WARNING,0
30,0,1,0.321163,0.678837,0.678837,0.321163,WARNING,0
38,143,0,0.31411564,0.68588436,0.68588436,0.31411564,WARNING,0
38,142,0,0.3065859,0.6934141,0.6934141,0.3065859,WARNING,0
38,141,0,0.3040782,0.69592184,0.69592184,0.30407816,WARNING,0
38,140,0,0.31175786,0.68824214,0.68824214,0.31175786,WARNING,0
38,139,0,0.3219982,0.6780018,0.6780018,0.32199818,WARNING,0
38,138,0,0.3314114,0.6685886,0.6685886,0.33141142,WARNING,0
38,137,0,0.33670628,0.66329366,0.66329366,0.33670634,WARNING,0
38,136,0,0.32650706,0.67349297,0.67349297,0.32650703,WARNING,0
38,135,0,0.32896656,0.6710334,0.6710334,0.32896662,WARNING,0
38,134,0,0.3356784,0.6643216,0.6643216,0.3356784,WARNING,0
38,133,0,0.31104243,0.6889575,0.6889575,0.3110425,WARNING,0
38,132,0,0.3227803,0.6772197,0.6772197,0.3227803,WARNING,0
38,131,0,0.330449,0.66955096,0.66955096,0.33044904,WARNING,0
38,130,0,0.3339421,0.6660579,0.6660579,0.33394212,WARNING,0
38,129,0,0.33752528,0.6624747,0.6624747,0.3375253,WARNING,0
38,128,0,0.34108233,0.65891767,0.65891767,0.34108233,WARNING,0
38,127,0,0.32864788,0.67135215,0.67135215,0.32864785,WARNING,0
38,126,0,0.33314195,0.6668581,0.6668581,0.33314192,WARNING,0
38,125,0,0.33137453,0.6686255,0.6686255,0.33137453,WARNING,0
38,124,1,0.32350504,0.67649496,0.67649496,0.32350504,WARNING,0
38,123,1,0.32075167,0.67924833,0.67924833,0.32075167,WARNING,0
38,122,1,0.33197987,0.6680201,0.6680201,0.33197987,WARNING,0
38,121,1,0.3357864,0.66421354,0.66421354,0.33578646,WARNING,0
38,120,1,0.3394207,0.66057926,0.66057926,0.33942074,WARNING,0
38,119,1,0.3291729,0.67082703,0.67082703,0.32917297,WARNING,0
38,118,1,0.32323208,0.6767679,0.6767679,0.3232321,WARNING,0
38,117,1,0.31983352,0.6801665,0.6801665,0.31983352,WARNING,0
38,116,1,0.30505317,0.6949468,0.6949468,0.30505317,WARNING,0
38,115,1,0.30615932,0.6938406,0.6938406,0.30615938,WARNING,0
38,114,1,0.3027203,0.69727963,0.69727963,0.30272037,WARNING,0
38,113,1,0.31487265,0.6851273,0.6851273,0.31487268,WARNING,0
38,112,1,0.31150717,0.68849283,0.68849283,0.31150717,WARNING,0
38,111,1,0.32475272,0.6752473,0.6752473,0.3247527,WARNING,0
38,110,1,0.32228994,0.67771006,0.67771006,0.32228994,WARNING,0
38,109,1,0.3212855,0.67871445,0.67871445,0.32128555,WARNING,0
38,108,1,0.32153767,0.67846227,0.67846227,0.32153773,WARNING,0
38,107,1,0.3098167,0.6901833,0.6901833,0.30981672,WARNING,0
38,106,1,0.32458782,0.6754122,0.6754122,0.32458782,WARNING,0
38,105,1,0.32366186,0.67633814,0.67633814,0.32366186,WARNING,0
38,104,1,0.31854483,0.6814552,0.6814552,0.3185448,WARNING,0
38,103,1,0.32611555,0.6738844,0.6738844,0.3261156,WARNING,0
38,102,1,0.32847697,0.671523,0.671523,0.32847703,WARNING,0
38,101,1,0.3279238,0.6720762,0.6720762,0.32792377,WARNING,0
38,100,1,0.32705966,0.6729403,0.6729403,0.3270597,WARNING,0
38,99,1,0.3228336,0.6771664,0.6771664,0.3228336,WARNING,0
38,98,1,0.30515787,0.6948421,0.6948421,0.3051579,WARNING,0
38,97,1,0.30148843,0.6985116,0.6985116,0.3014884,WARNING,0
38,96,1,0.29958352,0.70041645,0.70041645,0.29958355,WARNING,0
38,95,1,0.2895992,0.7104008,0.7104008,0.28959918,WARNING,0
38,94,1,0.27228123,0.7277188,0.7277188,0.27228123,WARNING,0
38,93,1,0.27440375,0.7255962,0.7255962,0.2744038,WARNING,0
38,92,1,0.27284658,0.7271534,0.7271534,0.27284658,WARNING,0
38,91,1,0.29227743,0.7077226,0.7077226,0.2922774,WARNING,0
38,90,1,0.27327242,0.72672766,0.72672766,0.27327234,WARNING,0
38,89,1,0.27612838,0.72387165,0.72387165,0.27612835,WARNING,0
38,88,1,0.25053692,0.7494631,0.7494631,0.25053692,WARNING,0
38,87,1,0.26690274,0.7330972,0.7330972,0.2669028,WARNING,0
38,86,1,0.26539686,0.7346031,0.7346031,0.2653969,WARNING,0
38,85,1,0.27220464,0.72779536,0.72779536,0.27220464,WARNING,0
38,84,1,0.27914461,0.7208554,0.7208554,0.2791446,WARNING,0
38,83,1,0.29428482,0.70571524,0.70571524,0.29428476,WARNING,0
38,82,1,0.28099126,0.71900874,0.71900874,0.28099126,WARNING,0
38,81,1,0.26826274,0.7317373,0.7317373,0.26826268,WARNING,0
38,80,1,0.29274476,0.7072552,0.7072552,0.29274482,WARNING,0
38,79,1,0.28584805,0.714152,0.714152,0.28584802,WARNING,0
38,78,1,0.2901149,0.70988506,0.70988506,0.29011494,WARNING,0
38,77,1,0.28372535,0.7162746,0.7162746,0.28372538,WARNING,0
38,76,1,0.27380085,0.72619915,0.72619915,0.27380085,WARNING,0
38,75,1,0.26539266,0.7346074,0.7346074,0.2653926,WARNING,0
38,74,1,0.25552082,0.74447924,0.74447924,0.25552076,WARNING,0
38,73,1,0.26528785,0.7347122,0.7347122,0.26528782,WARNING,0
38,72,1,0.24832614,0.7516739,0.7516739,0.24832612,WARNING,0
38,71,1,0.25688222,0.7431178,0.7431178,0.2568822,WARNING,0
38,70,1,0.26180512,0.73819494,0.73819494,0.26180506,WARNING,0
38,69,1,0.25723833,0.7427617,0.7427617,0.25723833,WARNING,0
38,68,1,0.27106795,0.7289321,0.7289321,0.27106792,WARNING,0
38,67,1,0.25336292,0.7466371,0.7466371,0.2533629,WARNING,0
38,66,1,0.26173025,0.73826975,0.73826975,0.26173025,WARNING,0
38,65,1,0.25363725,0.74636275,0.74636275,0.25363725,WARNING,0
38,64,1,0.25755882,0.7424412,0.7424412,0.25755882,WARNING,0
38,63,1,0.25047344,0.7495265,0.7495265,0.2504735,WARNING,0
38,62,1,0.25454125,0.7454588,0.7454588,0.25454122,WARNING,0
38,61,1,0.25934637,0.7406536,0.7406536,0.25934643,WARNING,0
38,60,1,0.25342736,0.7465727,0.7465727,0.25342733,WARNING,0
38,59,1,0.25137147,0.7486285,0.7486285,0.2513715,WARNING,0
38,58,1,0.25842217,0.74157786,0.74157786,0.25842214,WARNING,0
38,57,1,0.25753167,0.74246836,0.74246836,0.25753164,WARNING,0
38,56,1,0.25562632,0.7443736,0.7443736,0.25562638,WARNING,0
38,55,1,0.26229575,0.73770416,0.73770416,0.26229584,WARNING,0
38,54,1,0.25964496,0.7403551,0.7403551,0.25964493,WARNING,0
38,53,1,0.26144472,0.7385553,0.7385553,0.2614447,WARNING,0
38,52,1,0.26265085,0.73734915,0.73734915,0.26265085,WARNING,0
38,51,1,0.26722974,0.73277026,0.73277026,0.26722974,WARNING,0
38,50,1,0.27514547,0.7248545,0.7248545,0.27514547,WARNING,0
38,49,1,0.26368293,0.73631704,0.73631704,0.26368296,WARNING,0
38,48,1,0.27301475,0.7269853,0.7269853,0.27301472,WARNING,0
38,47,1,0.27810606,0.7218939,0.7218939,0.2781061,WARNING,0
38,46,1,0.28168473,0.71831524,0.71831524,0.28168476,WARNING,0
38,45,1,0.27817848,0.7218215,0.7218215,0.2781785,WARNING,0
38,44,1,0.28036442,0.71963555,0.71963555,0.28036445,WARNING,0
38,43,1,0.27752438,0.7224756,0.7224756,0.2775244,WARNING,0
38,42,1,0.2794603,0.7205397,0.7205397,0.2794603,WARNING,0
38,41,1,0.2806128,0.7193872,0.7193872,0.28061283,WARNING,0
38,40,1,0.28072822,0.7192717,0.7192717,0.28072828,WARNING,0
38,39,1,0.28128877,0.71871126,0.71871126,0.28128874,WARNING,0
38,38,1,0.2843017,0.7156983,0.7156983,0.2843017,WARNING,0
38,37,1,0.28559646,0.7144035,0.7144035,0.2855965,WARNING,0
38,36,1,0.28289583,0.7171042,0.7171042,0.2828958,WARNING,0
38,35,1,0.2861455,0.7138545,0.7138545,0.2861455,WARNING,0
38,34,1,0.2871753,0.7128247,0.7128247,0.2871753,WARNING,0
38,33,1,0.28625327,0.7137467,0.7137467,0.28625327,WARNING,0
38,32,1,0.2853669,0.7146331,0.7146331,0.2853669,WARNING,0
38,31,1,0.2858205,0.7141795,0.7141795,0.28582048,WARNING,0
38,30,1,0.28543046,0.71456957,0.71456957,0.28543043,WARNING,0
38,29,1,0.28349948,0.71650046,0.71650046,0.28349954,WARNING,0
38,28,1,0.2872864,0.7127136,0.7127136,0.2872864,WARNING,0
38,27,1,0.2904283,0.70957166,0.70957166,0.29042834,WARNING,0
38,26,1,0.28759047,0.7124095,0.7124095,0.2875905,WARNING,0
38,25,1,0.29260582,0.7073942,0.7073942,0.29260582,WARNING,0
38,24,1,0.296145,0.703855,0.703855,0.29614502,WARNING,0
38,23,1,0.29358307,0.7064169,0.7064169,0.2935831,WARNING,0
38,22,1,0.2916191,0.70838094,0.70838094,0.29161906,WARNING,0
38,21,1,0.29526106,0.7047389,0.7047389,0.29526109,WARNING,0
38,20,1,0.29634446,0.70365554,0.70365554,0.29634446,WARNING,0
38,19,1,0.29778546,0.7022145,0.7022145,0.29778552,WARNING,0
38,18,1,0.2982627,0.7017373,0.7017373,0.29826272,WARNING,0
38,17,1,0.30060038,0.6993996,0.6993996,0.3006004,WARNING,0
38,16,1,0.29991823,0.7000817,0.7000817,0.2999183,WARNING,0
38,15,1,0.2997003,0.70029974,0.70029974,0.29970026,WARNING,0
38,14,1,0.30114874,0.6988513,0.6988513,0.3011487,WARNING,0
38,13,1,0.29853234,0.7014677,0.7014677,0.2985323,WARNING,0
38,12,1,0.2985827,0.7014173,0.7014173,0.29858267,WARNING,0
38,11,1,0.29992148,0.7000785,0.7000785,0.2999215,WARNING,0
38,10,1,0.29902947,0.7009705,0.7009705,0.29902953,WARNING,0
38,9,1,0.2981013,0.70189863,0.70189863,0.29810137,WARNING,0
38,8,1,0.30436197,0.69563806,0.69563806,0.30436194,WARNING,0
38,7,1,0.30357406,0.6964259,0.6964259,0.3035741,WARNING,0
38,6,1,0.30479932,0.6952007,0.6952007,0.30479932,WARNING,0
38,5,1,0.30587026,0.69412977,0.69412977,0.30587023,WARNING,0
38,4,1,0.3075625,0.69243747,0.69243747,0.30756253,WARNING,0
38,3,1,0.31036678,0.68963325,0.68963325,0.31036675,WARNING,0
38,2,1,0.31047446,0.6895256,0.6895256,0.3104744,WARNING,0
38,1,1,0.3116168,0.68838316,0.68838316,0.31161684,WARNING,0
38,0,1,0.31324428,0.68675566,0.68675566,0.31324434,WARNING,0
52,162,0,0.39777303,0.6022269,0.6022269,0.3977731,WARNING,0
52,161,0,0.38911417,0.6108858,0.6108858,0.3891142,WARNING,0
52,160,0,0.38317546,0.6168245,0.6168245,0.3831755,WARNING,0
52,159,0,0.38149214,0.6185078,0.6185078,0.3814922,WARNING,0
52,158,0,0.38422942,0.6157706,0.6157706,0.38422942,WARNING,0
52,157,0,0.3805117,0.61948836,0.61948836,0.38051164,WARNING,0
52,156,0,0.39106935,0.60893065,0.60893065,0.39106935,WARNING,0
52,155,0,0.38604367,0.6139563,0.6139563,0.38604373,WARNING,0
52,154,0,0.38705263,0.61294734,0.61294734,0.38705266,WARNING,0
52,153,0,0.38200045,0.61799955,0.61799955,0.38200045,WARNING,0
52,152,0,0.38812187,0.6118781,0.6118781,0.3881219,WARNING,0
52,151,0,0.38442975,0.61557025,0.61557025,0.38442975,WARNING,0
52,150,0,0.379318,0.62068194,0.62068194,0.37931806,WARNING,0
52,149,0,0.36892742,0.6310726,0.6310726,0.36892742,WARNING,0
52,148,0,0.38594592,0.61405414,0.61405414,0.38594586,WARNING,0
52,147,0,0.40494612,0.59505385,0.59505385,0.40494615,WARNING,0
52,146,0,0.38357824,0.61642176,0.61642176,0.38357824,WARNING,0
52,145,0,0.3722764,0.62772363,0.62772363,0.37227637,WARNING,0
52,144,0,0.37390885,0.6260911,0.6260911,0.37390888,WARNING,0
52,143,0,0.36407056,0.63592947,0.63592947,0.36407053,WARNING,0
52,142,0,0.36200845,0.63799155,0.63799155,0.36200845,WARNING,0
52,141,0,0.35028332,0.6497167,0.6497167,0.35028332,WARNING,0
